participant,condition,run,trial_repeat,class_id,true_label,global_trial_index,max_abs,max_ptp,reject_max_abs,reject_max_ptp,reject_trial
1,blue_yellow,2,1,11,11,747,93.39927557279572,122.39514337566223,False,False,False
1,blue_yellow,2,1,12,12,748,46.59108895509665,79.41638816666416,False,False,False
1,blue_yellow,2,1,13,13,749,45.18728167632028,64.53588351502826,False,False,False
1,blue_yellow,2,1,14,14,750,105.6091151312568,127.87793918775154,False,False,False
1,blue_yellow,2,1,15,15,751,92.81161691659925,113.06267337900255,False,False,False
1,blue_yellow,2,1,16,16,752,28.42857322117122,46.89198039709634,False,False,False
1,blue_yellow,2,1,17,17,753,62.215815160504974,83.05289272334683,False,False,False
1,blue_yellow,2,1,18,18,754,86.82225191282222,105.51270377596865,False,False,False
1,blue_yellow,2,1,19,19,755,65.2406047076466,115.72831275702711,False,False,False
1,blue_yellow,2,1,20,20,756,40.86321191110414,71.99989946554979,False,False,False
1,blue_yellow,2,1,21,21,757,35.3950492036324,55.46572108345143,False,False,False
1,blue_yellow,2,1,22,22,758,78.0650249637552,111.71811047915486,False,False,False
1,blue_yellow,2,1,23,23,759,85.12323277791808,106.75565976773187,False,False,False
1,blue_yellow,2,1,24,24,760,47.65544654207578,58.85180204274913,False,False,False
1,blue_yellow,2,1,25,25,761,85.88588989164103,112.02810935543656,False,False,False
1,blue_yellow,2,1,26,26,762,86.86114362958567,100.17461531715479,False,False,False
1,blue_yellow,2,1,27,27,763,83.36648299552995,101.29836736753595,False,False,False
1,blue_yellow,2,1,28,28,764,41.00244374325668,63.36673971434816,False,False,False
1,blue_yellow,2,1,29,29,765,89.52432936847185,115.1458089478398,False,False,False
1,blue_yellow,2,1,30,30,766,87.92791327322637,108.4529419378513,False,False,False
1,blue_yellow,2,1,31,31,767,88.09906736292285,105.53083634151511,False,False,False
1,blue_yellow,3,0,0,0,768,112.55654068246301,139.0236014581299,False,False,False
1,blue_yellow,3,0,1,1,769,72.84418557031664,92.45694178392492,False,False,False
1,blue_yellow,3,0,2,2,770,79.13499950014497,106.2423044556003,False,False,False
1,blue_yellow,3,0,3,3,771,75.81983052755469,95.20172941498925,False,False,False
1,blue_yellow,3,0,4,4,772,52.064000776965834,76.36922854415305,False,False,False
1,blue_yellow,3,0,5,5,773,98.04397001336764,113.79453946099717,False,False,False
1,blue_yellow,3,0,6,6,774,60.481717945078024,90.70900096224634,False,False,False
1,blue_yellow,3,0,7,7,775,44.66811396674487,74.70928991559536,False,False,False
1,blue_yellow,3,0,8,8,776,33.06819484355937,60.37497893342427,False,False,False
1,blue_yellow,3,0,9,9,777,29.905868298900316,50.2455577153759,False,False,False
1,blue_yellow,3,0,10,10,778,25.197080902061934,46.93717551120474,False,False,False
1,blue_yellow,3,0,11,11,779,28.936690448969145,44.29351868249829,False,False,False
1,blue_yellow,3,0,12,12,780,41.087074883468084,68.12893826320337,False,False,False
1,blue_yellow,3,0,13,13,781,103.66273466231632,140.87094203049278,False,False,False
1,blue_yellow,3,0,14,14,782,90.34919823322515,117.39977256668018,False,False,False
1,blue_yellow,3,0,15,15,783,70.32372178889752,93.04117755400898,False,False,False
1,blue_yellow,3,0,16,16,784,33.01182665421636,55.380982136853326,False,False,False
1,blue_yellow,3,0,17,17,785,47.62566738195189,66.31257382412255,False,False,False
1,blue_yellow,3,0,18,18,786,67.54077388969844,76.00372783753609,False,False,False
1,blue_yellow,3,0,19,19,787,88.61505603888853,108.17698724553392,False,False,False
1,blue_yellow,3,0,20,20,788,58.917439613412355,75.40258978773208,False,False,False
1,blue_yellow,3,0,21,21,789,80.9008861746831,103.77338441650005,False,False,False
1,blue_yellow,3,0,22,22,790,32.63637818118,51.95873768520754,False,False,False
1,blue_yellow,3,0,23,23,791,42.5410154422014,73.90433118981673,False,False,False
1,blue_yellow,3,0,24,24,792,93.15702288791874,115.29768674134039,False,False,False
1,blue_yellow,3,0,25,25,793,81.90698553293963,107.00865173572024,False,False,False
1,blue_yellow,3,0,26,26,794,108.36033977422937,136.1346634850076,False,False,False
1,blue_yellow,3,0,27,27,795,42.89181320768575,67.0552889430788,False,False,False
1,blue_yellow,3,0,28,28,796,45.982137899037134,74.0793005417363,False,False,False
1,blue_yellow,3,0,29,29,797,53.70439370404011,86.25057359945457,False,False,False
1,blue_yellow,3,0,30,30,798,52.151252965732915,91.21340849782379,False,False,False
1,blue_yellow,3,0,31,31,799,93.76195632141632,115.5319735897359,False,False,False
1,blue_yellow,3,1,0,0,800,103.34159738236842,128.01787669514215,False,False,False
1,blue_yellow,3,1,1,1,801,54.08024476300294,80.42097749198513,False,False,False
1,blue_yellow,3,1,2,2,802,69.38370154351475,85.00698578300646,False,False,False
1,blue_yellow,3,1,3,3,803,90.2734523591264,117.6269367714629,False,False,False
1,blue_yellow,3,1,4,4,804,43.61654867315603,67.96274507774037,False,False,False
1,blue_yellow,3,1,5,5,805,71.95957631400161,98.37450769341486,False,False,False
1,blue_yellow,3,1,6,6,806,61.452150236050635,80.53453354398947,False,False,False
1,blue_yellow,3,1,7,7,807,84.95131832011546,111.98011086239003,False,False,False
1,blue_yellow,3,1,8,8,808,86.77054735675485,110.46980893752038,False,False,False
1,blue_yellow,3,1,9,9,809,69.6890029644337,93.42877909165118,False,False,False
1,blue_yellow,3,1,10,10,810,58.569039414840475,83.13464551095306,False,False,False
1,blue_yellow,3,1,11,11,811,32.55592343868817,56.20744701971575,False,False,False
1,blue_yellow,3,1,12,12,812,107.47255958763523,127.77075269526983,False,False,False
1,blue_yellow,3,1,13,13,813,94.92578201815934,118.56403541825851,False,False,False
1,blue_yellow,3,1,14,14,814,97.41207801893941,109.28852296706569,False,False,False
1,blue_yellow,3,1,15,15,815,29.635708246029,57.17678675441194,False,False,False
1,blue_yellow,3,1,16,16,816,80.12013548941496,106.88617242515502,False,False,False
1,blue_yellow,3,1,17,17,817,31.884616664821557,60.83821828724085,False,False,False
1,blue_yellow,3,1,18,18,818,83.47514969420145,118.98719806989348,False,False,False
1,blue_yellow,3,1,19,19,819,78.91519485901959,99.43182267912604,False,False,False
1,blue_yellow,3,1,20,20,820,51.60320836447391,74.99085212266826,False,False,False
1,blue_yellow,3,1,21,21,821,76.78916742197521,96.1586799259064,False,False,False
1,blue_yellow,3,1,22,22,822,31.3143361621427,54.92769931122642,False,False,False
1,blue_yellow,3,1,23,23,823,74.03460142737006,107.55835531445854,False,False,False
1,blue_yellow,3,1,24,24,824,32.46038896371963,57.944503156204995,False,False,False
1,blue_yellow,3,1,25,25,825,66.85913559101374,133.28895669211815,False,False,False
1,blue_yellow,3,1,26,26,826,104.81701043536458,130.11186931950655,False,False,False
1,blue_yellow,3,1,27,27,827,63.51480830436604,88.92712728011463,False,False,False
1,blue_yellow,3,1,28,28,828,65.61190284499457,93.51766041483214,False,False,False
1,blue_yellow,3,1,29,29,829,112.55576507438195,136.11898251118058,False,False,False
1,blue_yellow,3,1,30,30,830,43.73933450485971,64.43519124317363,False,False,False
1,blue_yellow,3,1,31,31,831,72.09546486635833,95.49503891639377,False,False,False
1,blue_yellow,4,0,0,0,832,30.13028551512179,48.333619976722986,False,False,False
1,blue_yellow,4,0,1,1,833,43.63389971514534,67.47298497477877,False,False,False
1,blue_yellow,4,0,2,2,834,46.33001947632,64.81945137702732,False,False,False
1,blue_yellow,4,0,3,3,835,43.61156064120658,64.7830590657826,False,False,False
1,blue_yellow,4,0,4,4,836,40.82934331566332,66.611423930672,False,False,False
1,blue_yellow,4,0,5,5,837,33.37501799921374,55.83009833892524,False,False,False
1,blue_yellow,4,0,6,6,838,28.1130284469329,53.26068450596299,False,False,False
1,blue_yellow,4,0,7,7,839,36.71622094068075,57.67453144032737,False,False,False
1,blue_yellow,4,0,8,8,840,34.39538575233642,48.84363117936104,False,False,False
1,blue_yellow,4,0,9,9,841,32.09042272232664,53.154362950412164,False,False,False
1,blue_yellow,4,0,10,10,842,34.62896645957033,59.77231242276574,False,False,False
1,blue_yellow,4,0,11,11,843,27.522629867409385,51.01768080670681,False,False,False
1,blue_yellow,4,0,12,12,844,30.968872654224235,53.67686581541237,False,False,False
1,blue_yellow,4,0,13,13,845,30.742961040358722,49.223760511069884,False,False,False
1,blue_yellow,4,0,14,14,846,35.29661829293565,62.39633134758651,False,False,False
1,blue_yellow,4,0,15,15,847,30.614188398915225,56.70523459269246,False,False,False
1,blue_yellow,4,0,16,16,848,28.75502268096459,44.82141937567374,False,False,False
1,blue_yellow,4,0,17,17,849,23.9802314059892,42.443944159306625,False,False,False
1,blue_yellow,4,0,18,18,850,26.15517049668958,46.59589845707647,False,False,False
1,blue_yellow,4,0,19,19,851,34.51040210749909,54.88803942325913,False,False,False
1,blue_yellow,4,0,20,20,852,26.823539060557174,42.29381587705946,False,False,False
1,blue_yellow,4,0,21,21,853,37.01849556916952,63.86515936454235,False,False,False
1,blue_yellow,4,0,22,22,854,32.72307487040905,56.59774380026893,False,False,False
1,blue_yellow,4,0,23,23,855,31.621041220061752,55.35404422649198,False,False,False
1,blue_yellow,4,0,24,24,856,32.32288674113294,61.19770416324536,False,False,False
1,blue_yellow,4,0,25,25,857,37.19188926508869,60.64957899109171,False,False,False
1,blue_yellow,4,0,26,26,858,30.416676909660072,53.9173826146838,False,False,False
1,blue_yellow,4,0,27,27,859,42.42581838322291,59.9362879862266,False,False,False
1,blue_yellow,4,0,28,28,860,30.726473964148223,57.63058138084742,False,False,False
1,blue_yellow,4,0,29,29,861,40.87829985123081,62.3614979993971,False,False,False
1,blue_yellow,4,0,30,30,862,36.3873454839776,54.348395140256414,False,False,False
1,blue_yellow,4,0,31,31,863,36.166505550003116,65.22006289897817,False,False,False
1,blue_yellow,4,1,0,0,864,38.9414982242139,65.28563975973762,False,False,False
1,blue_yellow,4,1,1,1,865,32.04456161852758,59.50126887100242,False,False,False
1,blue_yellow,4,1,2,2,866,55.39746481658785,85.98539973878565,False,False,False
1,blue_yellow,4,1,3,3,867,38.68038617339401,56.500016813681874,False,False,False
1,blue_yellow,4,1,4,4,868,48.28783871762495,63.35083942750569,False,False,False
1,blue_yellow,4,1,5,5,869,33.455260990483055,55.898121104328894,False,False,False
1,blue_yellow,4,1,6,6,870,37.69595497906121,59.26544753121871,False,False,False
1,blue_yellow,4,1,7,7,871,28.041054023952384,47.56034267123934,False,False,False
1,blue_yellow,4,1,8,8,872,28.882109475656563,53.88531023670502,False,False,False
1,blue_yellow,4,1,9,9,873,27.114185784631903,47.21613814534737,False,False,False
1,blue_yellow,4,1,10,10,874,108.16080897061042,196.80427081194122,False,False,False
1,blue_yellow,4,1,11,11,875,45.824621050329604,67.89187962085244,False,False,False
1,blue_yellow,4,1,12,12,876,49.90529497156622,63.858105369579334,False,False,False
1,blue_yellow,4,1,13,13,877,46.456417278993364,73.12627690656169,False,False,False
1,blue_yellow,4,1,14,14,878,30.100752041820122,47.37546444405432,False,False,False
1,blue_yellow,4,1,15,15,879,32.390894294954094,50.526486783645254,False,False,False
1,blue_yellow,4,1,16,16,880,46.73168817189608,73.29287737945265,False,False,False
1,blue_yellow,4,1,17,17,881,31.610799902940972,53.37086667828838,False,False,False
1,blue_yellow,4,1,18,18,882,35.16883799253335,47.275837099911485,False,False,False
1,blue_yellow,4,1,19,19,883,35.4565758540725,55.70627630278399,False,False,False
1,blue_yellow,4,1,20,20,884,41.66168009361739,64.64423762821316,False,False,False
1,blue_yellow,4,1,21,21,885,47.49068745937522,70.43380138627121,False,False,False
1,blue_yellow,4,1,22,22,886,53.31261719754011,71.03998027272326,False,False,False
1,blue_yellow,4,1,23,23,887,47.930741815638655,72.30873669088014,False,False,False
1,blue_yellow,4,1,24,24,888,42.33030784535551,69.78906242977779,False,False,False
1,blue_yellow,4,1,25,25,889,35.33288526794665,57.82833045452898,False,False,False
1,blue_yellow,4,1,26,26,890,33.90325362433125,53.432256996529695,False,False,False
1,blue_yellow,4,1,27,27,891,35.947178288729994,60.02991931362408,False,False,False
1,blue_yellow,4,1,28,28,892,32.14608093489846,64.16587733987357,False,False,False
1,blue_yellow,4,1,29,29,893,46.32443201264808,65.25297353058536,False,False,False
1,blue_yellow,4,1,30,30,894,26.334681807886668,46.30483871784564,False,False,False
1,blue_yellow,4,1,31,31,895,31.037257982533596,50.6444661660739,False,False,False
1,blue_yellow,5,0,0,0,896,27.97463271501884,49.44560578473515,False,False,False
1,blue_yellow,5,0,1,1,897,70.90849512798916,86.24560871885313,False,False,False
1,blue_yellow,5,0,2,2,898,62.85714839458989,90.95290340341158,False,False,False
1,blue_yellow,5,0,3,3,899,60.12296878499555,79.23468276225208,False,False,False
1,blue_yellow,5,0,4,4,900,37.84352168174789,59.527184090997864,False,False,False
1,blue_yellow,5,0,5,5,901,52.9623409602622,75.6981268968288,False,False,False
1,blue_yellow,5,0,6,6,902,64.53041174337326,114.79309898262107,False,False,False
1,blue_yellow,5,0,7,7,903,81.84495678244052,112.19008911608415,False,False,False
1,blue_yellow,5,0,8,8,904,57.96789005204586,74.97213253741377,False,False,False
1,blue_yellow,5,0,9,9,905,53.9623005765473,83.94863360573189,False,False,False
1,blue_yellow,5,0,10,10,906,70.51831899433107,103.98789643099674,False,False,False
1,blue_yellow,5,0,11,11,907,49.02489475597566,77.06184397637973,False,False,False
1,blue_yellow,5,0,12,12,908,37.26772954693927,59.41031992312011,False,False,False
1,blue_yellow,5,0,13,13,909,33.80549521638554,57.304217570638116,False,False,False
1,blue_yellow,5,0,14,14,910,61.3381034879787,75.49228272329259,False,False,False
1,blue_yellow,5,0,15,15,911,65.37250239191968,91.36362667883321,False,False,False
1,blue_yellow,5,0,16,16,912,45.41095915026402,62.49271313906315,False,False,False
1,blue_yellow,5,0,17,17,913,44.13302413068092,77.81741148388512,False,False,False
1,blue_yellow,5,0,18,18,914,40.81407628740127,66.41392991461615,False,False,False
1,blue_yellow,5,0,19,19,915,37.764311116829816,67.50397557150475,False,False,False
1,blue_yellow,5,0,20,20,916,29.634442594367197,53.29234827184831,False,False,False
1,blue_yellow,5,0,21,21,917,34.544745942359114,67.84504064047222,False,False,False
1,blue_yellow,5,0,22,22,918,33.424565981236036,61.663012109801535,False,False,False
1,blue_yellow,5,0,23,23,919,56.81295558531922,79.90721198635046,False,False,False
1,blue_yellow,5,0,24,24,920,72.56578765164367,117.93277838892882,False,False,False
1,blue_yellow,5,0,25,25,921,41.622385242309115,64.27093681840657,False,False,False
1,blue_yellow,5,0,26,26,922,61.702009054824266,85.50055879001812,False,False,False
1,blue_yellow,5,0,27,27,923,45.66976266340577,80.75248776736765,False,False,False
1,blue_yellow,5,0,28,28,924,80.05072563926367,105.87129226489553,False,False,False
1,blue_yellow,5,0,29,29,925,62.41873268983496,93.85010829569285,False,False,False
1,blue_yellow,5,0,30,30,926,37.39098141507269,52.18285552554435,False,False,False
1,blue_yellow,5,0,31,31,927,49.15491676173419,85.39530311264622,False,False,False
1,blue_yellow,5,1,0,0,928,57.16239644014473,69.60823225468013,False,False,False
1,blue_yellow,5,1,1,1,929,72.87285398701948,85.60956700498443,False,False,False
1,blue_yellow,5,1,2,2,930,67.81742789689312,115.27276631561912,False,False,False
1,blue_yellow,5,1,3,3,931,30.5378413493218,55.56748325880182,False,False,False
1,blue_yellow,5,1,4,4,932,56.59051457598713,80.70740182479804,False,False,False
1,blue_yellow,5,1,5,5,933,29.12347921315857,42.81896581832784,False,False,False
1,blue_yellow,5,1,6,6,934,51.0074668669128,72.69187268370638,False,False,False
1,blue_yellow,5,1,7,7,935,41.78641243847955,58.027452925117885,False,False,False
1,blue_yellow,5,1,8,8,936,52.473910504578015,76.72480355836447,False,False,False
1,blue_yellow,5,1,9,9,937,30.853885307625955,56.28424531669394,False,False,False
1,blue_yellow,5,1,10,10,938,41.331910947534126,71.95554026352801,False,False,False
1,blue_yellow,5,1,11,11,939,38.18457688563211,63.03452603691909,False,False,False
1,blue_yellow,5,1,12,12,940,38.89182463262891,63.821248469815075,False,False,False
1,blue_yellow,5,1,13,13,941,62.785421922727075,84.94016428780054,False,False,False
1,blue_yellow,5,1,14,14,942,31.990706057178915,59.817225677726995,False,False,False
1,blue_yellow,5,1,15,15,943,23.615667186117893,40.24866084927511,False,False,False
1,blue_yellow,5,1,16,16,944,70.31068580608671,111.79601662008741,False,False,False
1,blue_yellow,5,1,17,17,945,88.7865254247216,116.2835586116004,False,False,False
1,blue_yellow,5,1,18,18,946,44.286970693000306,63.2144207116854,False,False,False
1,blue_yellow,5,1,19,19,947,41.93087535040195,61.96639302248711,False,False,False
1,blue_yellow,5,1,20,20,948,57.51854261971125,82.15694863295619,False,False,False
1,blue_yellow,5,1,21,21,949,30.764916174986595,54.40924348797866,False,False,False
1,blue_yellow,5,1,22,22,950,65.95318510762515,93.85347972553538,False,False,False
1,blue_yellow,5,1,23,23,951,28.73493843980843,56.63389796109736,False,False,False
1,blue_yellow,5,1,24,24,952,38.707110518303985,74.03456103386848,False,False,False
1,blue_yellow,5,1,25,25,953,72.98000525208337,92.37616310825963,False,False,False
1,blue_yellow,5,1,26,26,954,50.035498166790035,66.8767729866388,False,False,False
1,blue_yellow,5,1,27,27,955,37.4752701714458,63.660432387744216,False,False,False
1,blue_yellow,5,1,28,28,956,67.01245511448182,99.16641004357248,False,False,False
1,blue_yellow,5,1,29,29,957,82.14048779141037,111.00951943618954,False,False,False
1,blue_yellow,5,1,30,30,958,63.14507477239051,82.47877678608066,False,False,False
1,blue_yellow,5,1,31,31,959,68.36791795502485,89.76160884605648,False,False,False
1,normal,1,0,0,0,0,31.34964153932846,50.41806972803501,False,False,False
1,normal,1,0,1,1,1,28.89566861798175,48.57111867587193,False,False,False
1,normal,1,0,2,2,2,36.68289723224942,61.346641999474315,False,False,False
1,normal,1,0,3,3,3,34.43027763929142,60.20048677376629,False,False,False
1,normal,1,0,4,4,4,33.41426932931686,60.63032348468667,False,False,False
1,normal,1,0,5,5,5,33.97141230100187,48.97228381049721,False,False,False
1,normal,1,0,6,6,6,29.968530191581223,49.3831494851281,False,False,False
1,normal,1,0,7,7,7,27.086398629761305,45.87719567220874,False,False,False
1,normal,1,0,8,8,8,26.38847026988258,43.372392887551506,False,False,False
1,normal,1,0,9,9,9,41.911824170774494,58.793534327380115,False,False,False
1,normal,1,0,10,10,10,25.277903835165308,47.492676362272874,False,False,False
1,normal,1,0,11,11,11,24.824072521467176,48.37274404693909,False,False,False
1,normal,1,0,12,12,12,34.700883821894784,64.27622520437333,False,False,False
1,normal,1,0,13,13,13,36.54850850648384,56.612877716933504,False,False,False
1,normal,1,0,14,14,14,36.80837514082011,59.532610883131525,False,False,False
1,normal,1,0,15,15,15,35.232764723742164,62.486297656905435,False,False,False
1,normal,1,0,16,16,16,30.258353388117442,54.18980379214443,False,False,False
1,normal,1,0,17,17,17,23.108054967168062,42.66957589341475,False,False,False
1,normal,1,0,18,18,18,40.019949227092134,57.02215877829308,False,False,False
1,normal,1,0,19,19,19,34.33739096460386,54.88145173494816,False,False,False
1,normal,1,0,20,20,20,36.271110408670616,55.607174313902306,False,False,False
1,normal,1,0,21,21,21,33.27188560469085,55.496968077264114,False,False,False
1,normal,1,0,22,22,22,32.21796454521609,47.995579270159425,False,False,False
1,normal,1,0,23,23,23,47.123300038066986,55.59573536264068,False,False,False
1,normal,1,0,24,24,24,35.331433238776704,57.13466127703465,False,False,False
1,normal,1,0,25,25,25,35.056501788366475,48.199829872410355,False,False,False
1,normal,1,0,26,26,26,39.90838907606315,72.14413665605164,False,False,False
1,normal,1,0,27,27,27,37.95429043089063,70.04141656122367,False,False,False
1,normal,1,0,28,28,28,33.267722223309654,60.221967981070165,False,False,False
1,normal,1,0,29,29,29,50.10539443041884,70.3766562959598,False,False,False
1,normal,1,0,30,30,30,35.900257878737264,58.256448934602005,False,False,False
1,normal,1,0,31,31,31,42.57416880911133,57.96770655185846,False,False,False
1,normal,1,1,0,0,32,30.011724129770077,50.26063348447994,False,False,False
1,normal,1,1,1,1,33,52.655640245690584,84.11092570894107,False,False,False
1,normal,1,1,2,2,34,33.56904132286217,48.78857190708268,False,False,False
1,normal,1,1,3,3,35,29.81986986204382,52.3678104440544,False,False,False
1,normal,1,1,4,4,36,27.584920651967757,54.751723972067,False,False,False
1,normal,1,1,5,5,37,28.38987790601793,52.972624661743424,False,False,False
1,normal,1,1,6,6,38,33.29392384516318,51.722495930661765,False,False,False
1,normal,1,1,7,7,39,38.87938280570466,56.12249642405757,False,False,False
1,normal,1,1,8,8,40,39.839435110980446,60.52691573769132,False,False,False
1,normal,1,1,9,9,41,29.778318489806818,56.39352652692825,False,False,False
1,normal,1,1,10,10,42,35.815990662685195,63.84841693889567,False,False,False
1,normal,1,1,11,11,43,39.23663508738563,62.63667963575233,False,False,False
1,normal,1,1,12,12,44,35.61810317810305,56.53979256749386,False,False,False
1,normal,1,1,13,13,45,27.25984621875364,45.510367851046844,False,False,False
1,normal,1,1,14,14,46,34.64100141132853,62.025435755895074,False,False,False
1,normal,1,1,15,15,47,32.0577036366113,59.360809454989464,False,False,False
1,normal,1,1,16,16,48,31.429303032913253,50.226301675308534,False,False,False
1,normal,1,1,17,17,49,60.28168791247258,98.17032083852673,False,False,False
1,normal,1,1,18,18,50,28.418712755608443,46.96385602488079,False,False,False
1,normal,1,1,19,19,51,46.9418935288265,64.20623202756391,False,False,False
1,normal,1,1,20,20,52,39.2465833446382,75.34425501379653,False,False,False
1,normal,1,1,21,21,53,32.72640232229216,58.54876165314684,False,False,False
1,normal,1,1,22,22,54,36.06568605079977,65.38569786551567,False,False,False
1,normal,1,1,23,23,55,45.87486579551347,65.88584214867355,False,False,False
1,normal,1,1,24,24,56,44.21888570278908,75.98390859474168,False,False,False
1,normal,1,1,25,25,57,39.35352598166789,61.423002003029296,False,False,False
1,normal,1,1,26,26,58,27.091063280891454,52.54040958511452,False,False,False
1,normal,1,1,27,27,59,27.13463077757971,43.24535978415133,False,False,False
1,normal,1,1,28,28,60,28.992436701120525,49.16218201990378,False,False,False
1,normal,1,1,29,29,61,39.95045014357597,65.30237283022088,False,False,False
1,normal,1,1,30,30,62,42.995045661770135,65.12931565895734,False,False,False
1,normal,1,1,31,31,63,23.771569709000318,45.14354861944372,False,False,False
1,normal,2,0,0,0,64,93.04835530634453,124.22869268793247,False,False,False
1,normal,2,0,1,1,65,34.65408048872054,50.56793072857188,False,False,False
1,normal,2,0,2,2,66,28.57566561365636,48.22486354135174,False,False,False
1,normal,2,0,3,3,67,25.49841480831966,44.77572728416849,False,False,False
1,normal,2,0,4,4,68,42.75525905385355,56.35216913324783,False,False,False
1,normal,2,0,5,5,69,23.972290501125144,44.314943821028464,False,False,False
1,normal,2,0,6,6,70,36.04965207329276,57.66219087321693,False,False,False
1,normal,2,0,7,7,71,190.23168497261972,246.76137046248834,True,True,True
1,normal,2,0,8,8,72,38.549920142847085,58.96049389679584,False,False,False
1,normal,2,0,9,9,73,34.685843362249265,60.96294013207209,False,False,False
1,normal,2,0,10,10,74,38.19997463444315,67.18956953027609,False,False,False
1,normal,2,0,11,11,75,43.53108334664125,70.93736648745582,False,False,False
1,normal,2,0,12,12,76,35.870957781342454,50.04017992186127,False,False,False
1,normal,2,0,13,13,77,43.922409110681954,64.01724836427574,False,False,False
1,normal,2,0,14,14,78,22.748425599135945,42.48348812362769,False,False,False
1,normal,2,0,15,15,79,39.959016595843245,54.97797527747328,False,False,False
1,normal,2,0,16,16,80,31.52080971199836,52.366794673583854,False,False,False
1,normal,2,0,17,17,81,31.569617242160565,42.57906286858728,False,False,False
1,normal,2,0,18,18,82,22.828796552072642,40.401422908717954,False,False,False
1,normal,2,0,19,19,83,47.904636878859264,70.41975472071465,False,False,False
1,normal,2,0,20,20,84,41.58032372219497,57.817934787285864,False,False,False
1,normal,2,0,21,21,85,30.433016949521463,50.443042902052646,False,False,False
1,normal,2,0,22,22,86,50.30691260336798,74.0292031379465,False,False,False
1,normal,2,0,23,23,87,48.750491799347344,65.61469347748263,False,False,False
1,normal,2,0,24,24,88,32.81988056154265,54.334731989065304,False,False,False
1,normal,2,0,25,25,89,32.89229266706487,52.777914672804556,False,False,False
1,normal,2,0,26,26,90,25.698267769753365,47.691706375170554,False,False,False
1,normal,2,0,27,27,91,33.31232360243917,41.12575232111899,False,False,False
1,normal,2,0,28,28,92,53.95730672184938,90.33185903525711,False,False,False
1,normal,2,0,29,29,93,25.75198220121885,46.67786058398515,False,False,False
1,normal,2,0,30,30,94,25.567275973473308,46.60895955451149,False,False,False
1,normal,2,0,31,31,95,28.70026264200615,49.081325939945216,False,False,False
1,normal,2,1,0,0,96,53.5596820785096,99.17197506945205,False,False,False
1,normal,2,1,1,1,97,46.163990349654156,77.70850366230133,False,False,False
1,normal,2,1,2,2,98,50.53725631920658,82.68537939986305,False,False,False
1,normal,2,1,3,3,99,32.55637310551473,62.50623782989317,False,False,False
1,normal,2,1,4,4,100,62.57823665338434,97.68440272340104,False,False,False
1,normal,2,1,5,5,101,39.872511765971026,59.19390155383408,False,False,False
1,normal,2,1,6,6,102,29.609223889781283,42.48905086747157,False,False,False
1,normal,2,1,7,7,103,36.419626756951935,52.14087807707592,False,False,False
1,normal,2,1,8,8,104,43.33310616053742,65.57888306737381,False,False,False
1,normal,2,1,9,9,105,29.972650211805984,54.744797987207996,False,False,False
1,normal,2,1,10,10,106,40.130244696049296,47.22631093061186,False,False,False
1,normal,2,1,11,11,107,33.082869226357225,62.12996918277206,False,False,False
1,normal,2,1,12,12,108,51.51140046058867,73.9883084837984,False,False,False
1,normal,2,1,13,13,109,50.318241479267684,73.14284693621438,False,False,False
1,normal,2,1,14,14,110,48.36954279457837,58.49961251106367,False,False,False
1,normal,2,1,15,15,111,41.65482527124943,65.48077575924829,False,False,False
1,normal,2,1,16,16,112,31.606429812336994,49.505435553378916,False,False,False
1,normal,2,1,17,17,113,48.98822768018991,88.12645829649084,False,False,False
1,normal,2,1,18,18,114,46.91446436418652,78.63956555838536,False,False,False
1,normal,2,1,19,19,115,38.30393779140508,61.58500749288624,False,False,False
1,normal,2,1,20,20,116,45.02094731684477,70.13542209513365,False,False,False
1,normal,2,1,21,21,117,31.90147443007138,57.20783631568462,False,False,False
1,normal,2,1,22,22,118,21.71100292776976,41.475896315024656,False,False,False
1,normal,2,1,23,23,119,39.0954549736794,69.9200299012528,False,False,False
1,normal,2,1,24,24,120,44.7071430521037,70.87761728554364,False,False,False
1,normal,2,1,25,25,121,31.204401690409732,52.313915255813946,False,False,False
1,normal,2,1,26,26,122,35.630858915438886,53.04145546667322,False,False,False
1,normal,2,1,27,27,123,43.70003062119839,81.93219502946337,False,False,False
1,normal,2,1,28,28,124,30.840450322170852,48.622334397161076,False,False,False
1,normal,2,1,29,29,125,31.856813877498578,44.42736799662191,False,False,False
1,normal,2,1,30,30,126,32.84660272537407,51.34789484679107,False,False,False
1,normal,2,1,31,31,127,37.56384334767034,72.60312592803643,False,False,False
1,normal,3,0,0,0,128,28.72359153623384,44.90522047276281,False,False,False
1,normal,3,0,1,1,129,26.96115115853398,50.09853119998273,False,False,False
1,normal,3,0,2,2,130,28.0886684793007,45.01493005234096,False,False,False
1,normal,3,0,3,3,131,30.50877067286643,55.062879713081216,False,False,False
1,normal,3,0,4,4,132,23.987409346865128,46.24748796809598,False,False,False
1,normal,3,0,5,5,133,20.729454116916386,36.78776428246518,False,False,False
1,normal,3,0,6,6,134,32.71745544751452,54.65894699024621,False,False,False
1,normal,3,0,7,7,135,32.17525835568245,61.6369820012751,False,False,False
1,normal,3,0,8,8,136,30.166498646536507,48.996984533010995,False,False,False
1,normal,3,0,9,9,137,25.522057975918177,45.03651323562559,False,False,False
1,normal,3,0,10,10,138,25.499474715884777,41.87751701182144,False,False,False
1,normal,3,0,11,11,139,28.167110189846962,42.57781636135704,False,False,False
