participant,condition,run,trial_repeat,class_id,true_label,predicted_label,correct,rho_target,rho_max,rho_margin,best_incorrect_score,band1_target_score,band2_target_score,band3_target_score
1,red_green,4,0,29,29,2,0,0.5813686523182399,0.8920482685187492,-0.3106796162005093,0.8920482685187492,0.42766273180826353,0.625915370555747,0.42308625472903405
1,red_green,4,0,30,30,29,0,1.1559609962230013,1.155960997195198,-9.721967675346832e-10,1.155960997195198,0.6540261630274811,0.7693956313395841,0.667722217467981
1,red_green,4,0,31,31,2,0,0.38921196856925383,0.7222206664024624,-0.3330086978332086,0.7222206664024624,0.3737410359896475,0.48181400654308437,0.3422976826064168
1,red_green,4,1,0,0,19,0,0.7334919976585201,0.7408096943736203,-0.007317696715100186,0.7408096943736203,0.5288935362915733,0.5687950709329156,0.5759087991406874
1,red_green,4,1,1,1,1,1,0.885519154525926,0.885519154525926,6.661338147750939e-16,0.8855191545259253,0.6221324770636183,0.5834034884993625,0.58716996098054
1,red_green,4,1,2,2,1,0,0.8405451903167477,0.8405456510357756,-4.607190279282136e-07,0.8405456510357756,0.5853399277928181,0.5599295180374306,0.633641331206134
1,red_green,4,1,3,3,12,0,0.7086954273678427,0.794438529413975,-0.08574310204613222,0.794438529413975,0.550748876819621,0.5344612961047145,0.5236947151292658
1,red_green,4,1,4,4,3,0,0.7679947766959139,0.936050859783059,-0.16805608308714515,0.936050859783059,0.5429250272226257,0.5568514936653562,0.617076798457505
1,red_green,4,1,5,5,3,0,0.5619246411683505,1.0697877511015914,-0.5078631099332409,1.0697877511015914,0.49092669531845046,0.47649514267896603,0.46418374591716555
1,red_green,4,1,6,6,5,0,1.1495976780297072,1.149598057965072,-3.7993536472491485e-07,1.149598057965072,0.7236532295448846,0.7147684803299128,0.550425162703789
1,red_green,4,1,7,7,1,0,0.6797933453447954,0.8280571240869984,-0.14826377874220298,0.8280571240869984,0.5393570860798965,0.5823176896271942,0.42008877102678976
1,red_green,4,1,8,8,7,0,0.6738401417546893,0.8680717088390715,-0.19423156708438216,0.8680717088390715,0.5552315307925213,0.48420020440997896,0.5107753971969546
1,red_green,4,1,9,9,1,0,0.6385394889249701,0.9063598333319545,-0.2678203444069843,0.9063598333319545,0.5172598451369815,0.45943582511763575,0.5683558254675388
1,red_green,4,1,10,10,9,0,1.1147955850789524,1.1147957617872999,-1.7670834751015718e-07,1.1147957617872999,0.6489413350663661,0.7130556487319754,0.701268707788007
1,red_green,4,1,11,11,27,0,0.6697410324586275,0.8347984298573972,-0.16505739739876968,0.8347984298573972,0.501123033801617,0.5599285817739315,0.5379367869499025
1,red_green,4,1,12,12,23,0,0.6431391521123911,0.8875766939331285,-0.2444375418207374,0.8875766939331285,0.5513894110485084,0.41447910513164343,0.5421427981007302
1,red_green,4,1,13,13,1,0,0.6189308327259414,1.0102128538521788,-0.39128202112623744,1.0102128538521788,0.5781830594200832,0.36622402440458746,0.46992917790774275
